CMDLINE /usr/local/bin/python3 MemTest.py
CHLD 9 24.878906 1631459698.4273
MEM 18.863281 1631459698.5301
CHLD 0 7.519531 1631459698.5380
CHLD 1 24.781250 1631459698.5380
CHLD 2 23.968750 1631459698.5380
CHLD 3 23.546875 1631459698.5381
CHLD 4 23.519531 1631459698.5381
CHLD 5 25.746094 1631459698.5382
CHLD 6 24.863281 1631459698.5382
CHLD 7 25.769531 1631459698.5382
CHLD 8 25.773438 1631459698.5383
CHLD 9 24.878906 1631459698.5383
MEM 18.863281 1631459698.6419
CHLD 0 7.519531 1631459698.6496
CHLD 1 24.781250 1631459698.6497
CHLD 2 23.968750 1631459698.6497
CHLD 3 23.546875 1631459698.6497
CHLD 4 23.519531 1631459698.6498
CHLD 5 25.746094 1631459698.6498
CHLD 6 24.863281 1631459698.6499
CHLD 7 25.769531 1631459698.6499
CHLD 8 25.773438 1631459698.6499
CHLD 9 24.878906 1631459698.6500
MEM 18.863281 1631459698.7539
CHLD 0 7.519531 1631459698.7615
CHLD 1 24.781250 1631459698.7616
CHLD 2 23.968750 1631459698.7616
CHLD 3 23.546875 1631459698.7616
CHLD 4 23.519531 1631459698.7617
CHLD 5 25.746094 1631459698.7617
CHLD 6 24.863281 1631459698.7618
CHLD 7 25.769531 1631459698.7618
CHLD 8 25.773438 1631459698.7618
CHLD 9 24.878906 1631459698.7619
MEM 18.863281 1631459698.8637
CHLD 0 7.519531 1631459698.8714
CHLD 1 24.781250 1631459698.8715
CHLD 2 23.968750 1631459698.8715
CHLD 3 23.546875 1631459698.8716
CHLD 4 23.519531 1631459698.8716
CHLD 5 25.746094 1631459698.8716
CHLD 6 24.863281 1631459698.8717
CHLD 7 25.828125 1631459698.8717
CHLD 8 25.773438 1631459698.8718
CHLD 9 24.878906 1631459698.8718
MEM 18.863281 1631459698.9771
CHLD 0 7.519531 1631459698.9847
CHLD 1 24.781250 1631459698.9848
CHLD 2 23.968750 1631459698.9848
CHLD 3 23.546875 1631459698.9849
CHLD 4 23.519531 1631459698.9849
CHLD 5 25.800781 1631459698.9850
CHLD 6 24.863281 1631459698.9850
CHLD 7 25.828125 1631459698.9850
CHLD 8 25.773438 1631459698.9851
CHLD 9 24.878906 1631459698.9852
MEM 18.863281 1631459699.0928
CHLD 0 7.519531 1631459699.1003
CHLD 1 24.781250 1631459699.1004
CHLD 2 23.968750 1631459699.1004
CHLD 3 23.546875 1631459699.1005
CHLD 4 23.519531 1631459699.1005
CHLD 5 25.800781 1631459699.1005
CHLD 6 24.949219 1631459699.1006
CHLD 7 25.828125 1631459699.1006
CHLD 8 25.773438 1631459699.1006
CHLD 9 24.878906 1631459699.1007
MEM 18.863281 1631459699.2070
CHLD 0 7.519531 1631459699.2145
CHLD 1 24.781250 1631459699.2145
CHLD 2 23.968750 1631459699.2146
CHLD 3 23.546875 1631459699.2146
CHLD 4 23.519531 1631459699.2147
CHLD 5 25.800781 1631459699.2147
CHLD 6 24.949219 1631459699.2147
CHLD 7 25.828125 1631459699.2148
CHLD 8 25.773438 1631459699.2148
CHLD 9 24.964844 1631459699.2148
MEM 18.863281 1631459699.3178
CHLD 0 7.519531 1631459699.3254
CHLD 1 24.781250 1631459699.3254
CHLD 2 23.968750 1631459699.3255
CHLD 3 23.546875 1631459699.3255
CHLD 4 23.519531 1631459699.3255
CHLD 5 25.800781 1631459699.3256
CHLD 6 24.949219 1631459699.3256
CHLD 7 25.828125 1631459699.3257
CHLD 8 25.773438 1631459699.3257
CHLD 9 24.964844 1631459699.3257
MEM 18.863281 1631459699.4283
CHLD 0 7.519531 1631459699.4358
CHLD 1 24.781250 1631459699.4358
CHLD 2 23.968750 1631459699.4358
CHLD 3 23.546875 1631459699.4359
CHLD 4 23.519531 1631459699.4359
CHLD 5 25.800781 1631459699.4360
CHLD 6 24.949219 1631459699.4360
CHLD 7 25.828125 1631459699.4360
CHLD 8 25.773438 1631459699.4361
CHLD 9 24.964844 1631459699.4361
MEM 21.433594 1631459699.5367
CHLD 0 7.519531 1631459699.5437
CHLD 1 27.113281 1631459699.5438
CHLD 2 23.968750 1631459699.5438
CHLD 3 23.546875 1631459699.5439
CHLD 4 23.519531 1631459699.5439
CHLD 5 25.800781 1631459699.5440
CHLD 6 25.031250 1631459699.5440
CHLD 7 26.023438 1631459699.5440
CHLD 8 25.773438 1631459699.5441
CHLD 9 24.964844 1631459699.5441
MEM 21.433594 1631459699.6511
CHLD 0 7.519531 1631459699.6586
CHLD 1 27.113281 1631459699.6587
CHLD 2 23.968750 1631459699.6587
CHLD 3 23.546875 1631459699.6588
CHLD 4 23.519531 1631459699.6588
CHLD 5 26.000000 1631459699.6588
CHLD 6 25.031250 1631459699.6589
CHLD 7 26.023438 1631459699.6589
CHLD 8 25.773438 1631459699.6589
CHLD 9 25.046875 1631459699.6590
MEM 21.433594 1631459699.7595
CHLD 0 7.519531 1631459699.7671
CHLD 1 27.113281 1631459699.7671
CHLD 2 23.968750 1631459699.7672
CHLD 3 23.546875 1631459699.7672
CHLD 4 23.519531 1631459699.7672
CHLD 5 26.000000 1631459699.7673
CHLD 6 25.031250 1631459699.7673
CHLD 7 26.023438 1631459699.7674
CHLD 8 25.773438 1631459699.7674
CHLD 9 25.046875 1631459699.7674
MEM 21.433594 1631459699.8700
CHLD 0 7.519531 1631459699.8779
CHLD 1 27.113281 1631459699.8779
CHLD 2 23.968750 1631459699.8780
CHLD 3 23.546875 1631459699.8780
CHLD 4 23.519531 1631459699.8780
CHLD 5 26.000000 1631459699.8781
CHLD 6 25.031250 1631459699.8781
CHLD 7 26.023438 1631459699.8781
CHLD 8 25.773438 1631459699.8782
CHLD 9 25.046875 1631459699.8782
MEM 21.433594 1631459699.9796
CHLD 0 7.519531 1631459699.9871
CHLD 1 27.113281 1631459699.9872
CHLD 2 23.968750 1631459699.9872
CHLD 3 23.546875 1631459699.9872
CHLD 4 23.519531 1631459699.9873
CHLD 5 26.000000 1631459699.9873
CHLD 6 25.031250 1631459699.9873
CHLD 7 26.023438 1631459699.9874
CHLD 8 25.773438 1631459699.9874
CHLD 9 25.046875 1631459699.9875
MEM 21.433594 1631459700.0917
CHLD 0 7.519531 1631459700.0993
CHLD 1 27.113281 1631459700.0993
CHLD 2 23.968750 1631459700.0994
CHLD 3 23.546875 1631459700.0994
CHLD 4 23.519531 1631459700.0995
CHLD 5 26.000000 1631459700.0995
CHLD 6 25.031250 1631459700.0995
CHLD 7 26.023438 1631459700.0996
CHLD 8 25.773438 1631459700.0996
CHLD 9 25.046875 1631459700.0997
MEM 21.433594 1631459700.2012
CHLD 0 7.519531 1631459700.2088
CHLD 1 27.113281 1631459700.2089
CHLD 2 23.968750 1631459700.2089
CHLD 3 23.546875 1631459700.2089
CHLD 4 23.519531 1631459700.2090
CHLD 5 26.000000 1631459700.2090
CHLD 6 25.031250 1631459700.2091
CHLD 7 26.023438 1631459700.2091
CHLD 8 25.773438 1631459700.2091
CHLD 9 25.046875 1631459700.2092
MEM 20.339844 1631459700.3177
CHLD 0 7.519531 1631459700.3255
CHLD 1 27.113281 1631459700.3256
CHLD 2 23.968750 1631459700.3256
CHLD 3 23.546875 1631459700.3256
CHLD 4 23.519531 1631459700.3257
CHLD 5 26.000000 1631459700.3257
CHLD 6 25.488281 1631459700.3258
CHLD 7 26.023438 1631459700.3258
CHLD 8 25.773438 1631459700.3258
CHLD 9 25.046875 1631459700.3259
MEM 20.609375 1631459700.4296
CHLD 0 7.519531 1631459700.4371
CHLD 1 27.113281 1631459700.4371
CHLD 2 23.968750 1631459700.4372
CHLD 3 23.546875 1631459700.4372
CHLD 4 23.519531 1631459700.4372
CHLD 5 26.000000 1631459700.4373
CHLD 6 25.488281 1631459700.4373
CHLD 7 26.023438 1631459700.4374
CHLD 8 25.773438 1631459700.4374
CHLD 9 24.050781 1631459700.4374
MEM 20.609375 1631459700.5385
CHLD 0 7.519531 1631459700.5456
CHLD 1 27.113281 1631459700.5457
CHLD 2 23.968750 1631459700.5457
CHLD 3 23.546875 1631459700.5458
CHLD 4 23.519531 1631459700.5458
CHLD 5 26.000000 1631459700.5458
CHLD 6 25.488281 1631459700.5459
CHLD 7 26.023438 1631459700.5459
CHLD 8 25.773438 1631459700.5460
CHLD 9 24.050781 1631459700.5460
MEM 20.609375 1631459700.6512
CHLD 0 7.519531 1631459700.6587
CHLD 1 27.113281 1631459700.6587
CHLD 2 23.968750 1631459700.6588
CHLD 3 23.546875 1631459700.6588
CHLD 4 23.519531 1631459700.6588
CHLD 5 26.000000 1631459700.6589
CHLD 6 25.488281 1631459700.6589
CHLD 7 26.023438 1631459700.6590
CHLD 8 25.773438 1631459700.6590
CHLD 9 24.050781 1631459700.6590
MEM 20.609375 1631459700.7637
CHLD 0 7.519531 1631459700.7712
CHLD 1 27.113281 1631459700.7713
CHLD 2 23.968750 1631459700.7713
CHLD 3 23.546875 1631459700.7714
CHLD 4 23.519531 1631459700.7714
CHLD 5 26.000000 1631459700.7714
CHLD 6 25.488281 1631459700.7715
CHLD 7 26.023438 1631459700.7715
CHLD 8 26.171875 1631459700.7716
CHLD 9 24.050781 1631459700.7716
MEM 20.609375 1631459700.8755
CHLD 0 7.519531 1631459700.8831
CHLD 1 27.113281 1631459700.8831
CHLD 2 23.968750 1631459700.8831
CHLD 3 23.546875 1631459700.8832
CHLD 4 23.519531 1631459700.8832
CHLD 5 26.000000 1631459700.8833
CHLD 6 25.488281 1631459700.8833
CHLD 7 26.023438 1631459700.8833
CHLD 8 26.171875 1631459700.8834
CHLD 9 24.050781 1631459700.8834
MEM 20.609375 1631459700.9867
CHLD 0 7.519531 1631459700.9941
CHLD 1 27.113281 1631459700.9941
CHLD 2 23.968750 1631459700.9942
CHLD 3 23.546875 1631459700.9942
CHLD 4 23.519531 1631459700.9943
CHLD 5 26.000000 1631459700.9943
CHLD 6 25.488281 1631459700.9943
CHLD 7 26.023438 1631459700.9944
CHLD 8 26.171875 1631459700.9944
CHLD 9 24.050781 1631459700.9944
MEM 20.609375 1631459701.0968
CHLD 0 7.519531 1631459701.1043
CHLD 1 27.113281 1631459701.1044
CHLD 2 23.968750 1631459701.1044
CHLD 3 23.546875 1631459701.1044
CHLD 4 23.519531 1631459701.1045
CHLD 5 26.000000 1631459701.1045
CHLD 6 25.488281 1631459701.1046
CHLD 7 26.128906 1631459701.1046
CHLD 8 26.171875 1631459701.1046
CHLD 9 24.050781 1631459701.1047
MEM 20.609375 1631459701.2056
CHLD 0 7.519531 1631459701.2110
CHLD 1 27.113281 1631459701.2111
CHLD 2 23.968750 1631459701.2111
CHLD 3 23.546875 1631459701.2111
CHLD 4 23.519531 1631459701.2111
CHLD 5 26.101562 1631459701.2112
CHLD 6 25.488281 1631459701.2112
CHLD 7 26.128906 1631459701.2112
CHLD 8 26.230469 1631459701.2112
CHLD 9 24.050781 1631459701.2113
MEM 20.609375 1631459701.3157
CHLD 0 7.519531 1631459701.3232
CHLD 1 27.113281 1631459701.3232
CHLD 2 23.968750 1631459701.3233
CHLD 3 23.546875 1631459701.3234
CHLD 4 23.519531 1631459701.3235
CHLD 5 26.101562 1631459701.3235
CHLD 6 25.488281 1631459701.3235
CHLD 7 26.128906 1631459701.3236
CHLD 8 26.230469 1631459701.3236
CHLD 9 24.050781 1631459701.3237
MEM 20.609375 1631459701.4257
CHLD 0 7.519531 1631459701.4312
CHLD 1 27.113281 1631459701.4312
CHLD 2 23.968750 1631459701.4312
CHLD 3 23.546875 1631459701.4313
CHLD 4 23.519531 1631459701.4313
CHLD 5 26.101562 1631459701.4314
CHLD 6 25.488281 1631459701.4314
CHLD 7 26.128906 1631459701.4314
CHLD 8 26.230469 1631459701.4315
CHLD 9 24.050781 1631459701.4315
MEM 20.609375 1631459701.5366
CHLD 0 7.519531 1631459701.5442
CHLD 1 27.113281 1631459701.5443
CHLD 2 23.968750 1631459701.5443
CHLD 3 23.546875 1631459701.5444
CHLD 4 23.519531 1631459701.5444
CHLD 5 26.101562 1631459701.5444
CHLD 6 25.488281 1631459701.5445
CHLD 7 26.128906 1631459701.5446
CHLD 8 26.230469 1631459701.5447
CHLD 9 24.050781 1631459701.5447
MEM 20.609375 1631459701.6585
CHLD 0 7.519531 1631459701.6657
CHLD 1 27.113281 1631459701.6658
CHLD 2 23.968750 1631459701.6658
CHLD 3 23.546875 1631459701.6658
CHLD 4 23.519531 1631459701.6658
CHLD 5 26.101562 1631459701.6659
CHLD 6 25.488281 1631459701.6659
CHLD 7 26.128906 1631459701.6659
CHLD 8 26.230469 1631459701.6659
CHLD 9 24.050781 1631459701.6660
MEM 20.609375 1631459701.7662
CHLD 0 7.519531 1631459701.7737
CHLD 1 24.042969 1631459701.7737
CHLD 2 20.644531 1631459701.7738
CHLD 3 21.574219 1631459701.7738
CHLD 4 22.984375 1631459701.7739
CHLD 5 25.492188 1631459701.7739
CHLD 6 23.632812 1631459701.7739
CHLD 7 24.324219 1631459701.7740
CHLD 8 24.441406 1631459701.7740
CHLD 9 23.445312 1631459701.7740
MEM 20.609375 1631459701.8774
CHLD 0 7.519531 1631459701.8851
CHLD 1 24.042969 1631459701.8851
CHLD 2 20.644531 1631459701.8851
CHLD 3 21.574219 1631459701.8852
CHLD 4 22.984375 1631459701.8852
CHLD 5 25.492188 1631459701.8852
CHLD 6 23.632812 1631459701.8853
CHLD 7 24.324219 1631459701.8853
CHLD 8 24.441406 1631459701.8854
CHLD 9 23.445312 1631459701.8854
MEM 20.609375 1631459701.9859
CHLD 0 7.519531 1631459701.9928
CHLD 1 24.042969 1631459701.9928
CHLD 2 20.644531 1631459701.9928
CHLD 3 21.574219 1631459701.9929
CHLD 4 22.984375 1631459701.9929
CHLD 5 25.492188 1631459701.9930
CHLD 6 23.632812 1631459701.9930
CHLD 7 24.324219 1631459701.9930
CHLD 8 24.441406 1631459701.9931
CHLD 9 23.445312 1631459701.9931
MEM 20.609375 1631459702.0983
CHLD 0 7.519531 1631459702.1060
CHLD 1 24.042969 1631459702.1060
CHLD 2 20.644531 1631459702.1061
CHLD 3 21.574219 1631459702.1061
CHLD 4 22.984375 1631459702.1062
CHLD 5 25.492188 1631459702.1062
CHLD 6 23.632812 1631459702.1062
CHLD 7 24.324219 1631459702.1063
CHLD 8 24.640625 1631459702.1063
CHLD 9 23.445312 1631459702.1063
MEM 20.609375 1631459702.2142
CHLD 0 7.519531 1631459702.2220
CHLD 1 24.042969 1631459702.2221
CHLD 2 20.644531 1631459702.2221
CHLD 3 21.574219 1631459702.2221
CHLD 4 22.984375 1631459702.2222
CHLD 5 25.492188 1631459702.2222
CHLD 6 23.632812 1631459702.2222
CHLD 7 24.535156 1631459702.2223
CHLD 8 24.640625 1631459702.2223
CHLD 9 23.445312 1631459702.2224
MEM 20.609375 1631459702.3235
CHLD 0 7.519531 1631459702.3310
CHLD 1 24.042969 1631459702.3311
CHLD 2 20.644531 1631459702.3311
CHLD 3 21.574219 1631459702.3311
CHLD 4 22.984375 1631459702.3312
CHLD 5 25.703125 1631459702.3312
CHLD 6 23.632812 1631459702.3313
CHLD 7 24.535156 1631459702.3313
CHLD 8 24.640625 1631459702.3313
CHLD 9 23.445312 1631459702.3314
MEM 20.609375 1631459702.4366
CHLD 0 7.519531 1631459702.4443
CHLD 1 24.042969 1631459702.4444
CHLD 2 20.644531 1631459702.4444
CHLD 3 21.574219 1631459702.4444
CHLD 4 22.984375 1631459702.4445
CHLD 5 25.703125 1631459702.4445
CHLD 6 23.632812 1631459702.4446
CHLD 7 24.535156 1631459702.4446
CHLD 8 24.640625 1631459702.4446
CHLD 9 23.445312 1631459702.4447
MEM 20.609375 1631459702.5459
CHLD 0 7.519531 1631459702.5534
CHLD 1 24.042969 1631459702.5534
CHLD 2 20.644531 1631459702.5535
CHLD 3 21.574219 1631459702.5535
CHLD 4 22.984375 1631459702.5535
CHLD 5 25.703125 1631459702.5536
CHLD 6 23.632812 1631459702.5536
CHLD 7 24.535156 1631459702.5536
CHLD 8 24.640625 1631459702.5537
CHLD 9 23.445312 1631459702.5537
MEM 20.609375 1631459702.6586
CHLD 0 7.519531 1631459702.6662
CHLD 1 24.042969 1631459702.6663
CHLD 2 20.644531 1631459702.6663
CHLD 3 21.574219 1631459702.6663
CHLD 4 22.984375 1631459702.6664
CHLD 5 25.703125 1631459702.6664
CHLD 6 23.632812 1631459702.6664
CHLD 7 24.933594 1631459702.6665
CHLD 8 24.640625 1631459702.6665
CHLD 9 23.445312 1631459702.6666
MEM 20.609375 1631459702.7668
CHLD 0 7.519531 1631459702.7742
CHLD 1 24.042969 1631459702.7742
CHLD 2 20.644531 1631459702.7743
CHLD 3 21.574219 1631459702.7743
CHLD 4 22.984375 1631459702.7743
CHLD 5 26.097656 1631459702.7744
CHLD 6 23.632812 1631459702.7744
CHLD 7 24.933594 1631459702.7745
CHLD 8 24.640625 1631459702.7745
CHLD 9 23.445312 1631459702.7745
MEM 20.609375 1631459702.8756
CHLD 0 7.519531 1631459702.8831
CHLD 1 24.042969 1631459702.8832
CHLD 2 20.644531 1631459702.8832
CHLD 3 21.574219 1631459702.8833
CHLD 4 22.984375 1631459702.8833
CHLD 5 26.097656 1631459702.8833
CHLD 6 23.632812 1631459702.8834
CHLD 7 24.933594 1631459702.8834
CHLD 8 24.640625 1631459702.8835
CHLD 9 23.445312 1631459702.8835
MEM 20.609375 1631459702.9866
CHLD 0 7.519531 1631459702.9942
CHLD 1 24.042969 1631459702.9942
CHLD 2 20.644531 1631459702.9943
CHLD 3 21.574219 1631459702.9943
CHLD 4 22.984375 1631459702.9943
CHLD 5 26.097656 1631459702.9944
CHLD 6 23.632812 1631459702.9944
CHLD 7 24.933594 1631459702.9945
CHLD 8 24.640625 1631459702.9945
CHLD 9 23.445312 1631459702.9945
MEM 20.609375 1631459703.0953
CHLD 0 7.519531 1631459703.1036
CHLD 1 24.042969 1631459703.1037
CHLD 2 20.644531 1631459703.1037
CHLD 3 21.574219 1631459703.1038
CHLD 4 22.984375 1631459703.1038
CHLD 5 26.371094 1631459703.1039
CHLD 6 23.632812 1631459703.1039
CHLD 7 25.347656 1631459703.1039
CHLD 8 24.640625 1631459703.1040
CHLD 9 23.445312 1631459703.1040
MEM 20.609375 1631459703.2092
CHLD 0 7.519531 1631459703.2171
CHLD 1 24.042969 1631459703.2172
CHLD 2 20.644531 1631459703.2172
CHLD 3 21.574219 1631459703.2172
CHLD 4 22.984375 1631459703.2173
CHLD 5 26.511719 1631459703.2173
CHLD 6 23.632812 1631459703.2173
CHLD 7 25.347656 1631459703.2174
CHLD 8 24.640625 1631459703.2174
CHLD 9 23.445312 1631459703.2175
MEM 20.609375 1631459703.3182
CHLD 0 7.519531 1631459703.3286
CHLD 1 24.042969 1631459703.3287
CHLD 2 20.644531 1631459703.3287
CHLD 3 21.574219 1631459703.3288
CHLD 4 22.984375 1631459703.3288
CHLD 5 26.511719 1631459703.3289
CHLD 6 23.632812 1631459703.3289
CHLD 7 25.347656 1631459703.3289
CHLD 8 24.640625 1631459703.3292
CHLD 9 23.445312 1631459703.3292
MEM 20.609375 1631459703.4345
CHLD 0 7.519531 1631459703.4420
CHLD 1 24.042969 1631459703.4421
CHLD 2 20.644531 1631459703.4421
CHLD 3 21.574219 1631459703.4421
CHLD 4 22.984375 1631459703.4422
CHLD 5 26.511719 1631459703.4422
CHLD 6 23.632812 1631459703.4423
CHLD 7 25.347656 1631459703.4423
CHLD 8 24.746094 1631459703.4423
CHLD 9 23.445312 1631459703.4424
MEM 20.609375 1631459703.5477
CHLD 0 7.519531 1631459703.5552
CHLD 1 24.042969 1631459703.5552
CHLD 2 20.644531 1631459703.5552
CHLD 3 21.574219 1631459703.5553
CHLD 4 22.984375 1631459703.5553
CHLD 5 26.511719 1631459703.5554
CHLD 6 23.632812 1631459703.5554
CHLD 7 25.347656 1631459703.5554
CHLD 8 24.746094 1631459703.5555
CHLD 9 23.445312 1631459703.5555
MEM 20.609375 1631459703.6595
CHLD 0 7.519531 1631459703.6670
CHLD 1 24.042969 1631459703.6671
CHLD 2 20.644531 1631459703.6671
CHLD 3 21.574219 1631459703.6672
CHLD 4 22.984375 1631459703.6672
CHLD 5 26.511719 1631459703.6672
CHLD 6 23.632812 1631459703.6673
CHLD 7 25.347656 1631459703.6673
CHLD 8 24.746094 1631459703.6673
CHLD 9 23.445312 1631459703.6674
MEM 20.609375 1631459703.7699
CHLD 0 7.519531 1631459703.7775
CHLD 1 24.042969 1631459703.7775
CHLD 2 20.644531 1631459703.7776
CHLD 3 21.574219 1631459703.7776
CHLD 4 22.984375 1631459703.7777
CHLD 5 26.511719 1631459703.7777
CHLD 6 23.632812 1631459703.7777
CHLD 7 25.347656 1631459703.7778
CHLD 8 24.792969 1631459703.7778
CHLD 9 23.445312 1631459703.7778
MEM 20.609375 1631459703.8830
CHLD 0 7.519531 1631459703.8908
CHLD 1 24.042969 1631459703.8908
CHLD 2 20.644531 1631459703.8909
CHLD 3 21.574219 1631459703.8909
CHLD 4 22.984375 1631459703.8909
CHLD 5 26.511719 1631459703.8910
CHLD 6 23.632812 1631459703.8910
CHLD 7 25.347656 1631459703.8911
CHLD 8 24.792969 1631459703.8911
CHLD 9 23.445312 1631459703.8911
MEM 20.609375 1631459703.9914
CHLD 0 7.519531 1631459703.9990
CHLD 1 24.042969 1631459703.9990
CHLD 2 20.644531 1631459703.9991
CHLD 3 21.574219 1631459703.9991
CHLD 4 22.984375 1631459703.9992
CHLD 5 26.511719 1631459703.9992
CHLD 6 23.632812 1631459703.9992
CHLD 7 25.347656 1631459703.9993
CHLD 8 24.792969 1631459703.9993
CHLD 9 23.445312 1631459703.9993
MEM 20.609375 1631459704.0996
CHLD 0 7.519531 1631459704.1070
CHLD 1 24.042969 1631459704.1071
CHLD 2 20.644531 1631459704.1071
CHLD 3 21.574219 1631459704.1072
CHLD 4 22.984375 1631459704.1072
CHLD 5 26.511719 1631459704.1072
CHLD 6 23.632812 1631459704.1073
CHLD 7 25.347656 1631459704.1073
CHLD 8 24.792969 1631459704.1074
CHLD 9 23.445312 1631459704.1074
MEM 20.609375 1631459704.2131
CHLD 0 7.519531 1631459704.2185
CHLD 1 24.042969 1631459704.2185
CHLD 2 20.644531 1631459704.2185
CHLD 3 21.574219 1631459704.2186
CHLD 4 22.984375 1631459704.2186
CHLD 5 26.511719 1631459704.2186
CHLD 6 23.632812 1631459704.2186
CHLD 7 25.347656 1631459704.2187
CHLD 8 24.792969 1631459704.2187
CHLD 9 23.445312 1631459704.2187
MEM 20.609375 1631459704.3199
CHLD 0 7.519531 1631459704.3275
CHLD 1 24.042969 1631459704.3276
CHLD 2 20.644531 1631459704.3276
CHLD 3 21.574219 1631459704.3276
CHLD 4 22.984375 1631459704.3277
CHLD 5 26.511719 1631459704.3277
CHLD 6 23.632812 1631459704.3277
CHLD 7 25.347656 1631459704.3278
CHLD 8 24.792969 1631459704.3278
CHLD 9 23.445312 1631459704.3279
MEM 20.609375 1631459704.4315
CHLD 0 7.519531 1631459704.4393
CHLD 1 24.042969 1631459704.4393
CHLD 2 20.644531 1631459704.4394
CHLD 3 21.574219 1631459704.4394
CHLD 4 22.984375 1631459704.4394
CHLD 5 26.511719 1631459704.4395
CHLD 6 23.632812 1631459704.4395
CHLD 7 25.347656 1631459704.4396
CHLD 8 24.792969 1631459704.4396
CHLD 9 23.445312 1631459704.4396
MEM 20.609375 1631459704.5417
CHLD 0 7.519531 1631459704.5493
CHLD 1 24.042969 1631459704.5494
CHLD 2 20.644531 1631459704.5494
CHLD 3 21.574219 1631459704.5494
CHLD 4 22.984375 1631459704.5495
CHLD 5 26.511719 1631459704.5495
CHLD 6 23.632812 1631459704.5495
CHLD 7 25.347656 1631459704.5496
CHLD 8 24.792969 1631459704.5496
CHLD 9 23.445312 1631459704.5497
MEM 20.609375 1631459704.6514
CHLD 0 7.519531 1631459704.6589
CHLD 1 24.042969 1631459704.6589
CHLD 2 20.644531 1631459704.6590
CHLD 3 21.574219 1631459704.6590
CHLD 4 22.984375 1631459704.6590
CHLD 5 26.511719 1631459704.6591
CHLD 6 23.632812 1631459704.6591
CHLD 7 25.347656 1631459704.6592
CHLD 8 24.792969 1631459704.6592
CHLD 9 23.445312 1631459704.6593
MEM 20.609375 1631459704.7646
CHLD 0 7.519531 1631459704.7722
CHLD 1 24.042969 1631459704.7722
CHLD 2 20.644531 1631459704.7723
CHLD 3 21.574219 1631459704.7723
CHLD 4 22.984375 1631459704.7723
CHLD 5 26.511719 1631459704.7724
CHLD 6 23.632812 1631459704.7724
CHLD 7 25.347656 1631459704.7725
CHLD 8 24.792969 1631459704.7725
CHLD 9 23.445312 1631459704.7725
MEM 20.609375 1631459704.8732
CHLD 0 7.519531 1631459704.8808
CHLD 1 24.042969 1631459704.8808
CHLD 2 20.644531 1631459704.8809
CHLD 3 21.574219 1631459704.8809
CHLD 4 22.984375 1631459704.8809
CHLD 5 26.511719 1631459704.8810
CHLD 6 23.632812 1631459704.8810
CHLD 7 25.347656 1631459704.8810
CHLD 8 24.792969 1631459704.8811
CHLD 9 23.445312 1631459704.8811
MEM 20.609375 1631459704.9819
CHLD 0 7.519531 1631459704.9910
CHLD 1 24.042969 1631459704.9911
CHLD 2 20.644531 1631459704.9911
CHLD 3 21.574219 1631459704.9912
CHLD 4 22.984375 1631459704.9912
CHLD 5 26.511719 1631459704.9913
CHLD 6 23.632812 1631459704.9913
CHLD 7 25.347656 1631459704.9914
CHLD 8 24.792969 1631459704.9916
CHLD 9 23.445312 1631459704.9916
MEM 20.609375 1631459705.0921
CHLD 0 7.519531 1631459705.1021
CHLD 1 24.042969 1631459705.1021
CHLD 2 20.644531 1631459705.1022
CHLD 3 21.574219 1631459705.1022
CHLD 4 22.984375 1631459705.1022
CHLD 5 26.511719 1631459705.1023
CHLD 6 23.632812 1631459705.1024
CHLD 7 25.347656 1631459705.1024
CHLD 8 24.792969 1631459705.1025
CHLD 9 23.445312 1631459705.1025
MEM 20.609375 1631459705.2058
CHLD 0 7.519531 1631459705.2141
CHLD 1 24.042969 1631459705.2142
CHLD 2 20.644531 1631459705.2142
CHLD 3 21.574219 1631459705.2143
CHLD 4 22.984375 1631459705.2144
CHLD 5 26.511719 1631459705.2144
CHLD 6 23.632812 1631459705.2145
CHLD 7 25.347656 1631459705.2145
CHLD 8 24.792969 1631459705.2145
CHLD 9 23.445312 1631459705.2146
MEM 20.609375 1631459705.3150
CHLD 0 7.519531 1631459705.3273
CHLD 1 24.042969 1631459705.3274
CHLD 2 20.644531 1631459705.3275
CHLD 3 21.574219 1631459705.3276
CHLD 4 22.984375 1631459705.3277
CHLD 5 26.511719 1631459705.3277
CHLD 6 23.632812 1631459705.3278
CHLD 7 25.347656 1631459705.3278
CHLD 8 24.792969 1631459705.3279
CHLD 9 23.445312 1631459705.3280
MEM 20.609375 1631459705.4298
CHLD 0 7.519531 1631459705.4379
CHLD 1 24.042969 1631459705.4380
CHLD 2 20.644531 1631459705.4380
CHLD 3 21.574219 1631459705.4381
CHLD 4 22.984375 1631459705.4381
CHLD 5 26.511719 1631459705.4381
CHLD 6 23.632812 1631459705.4382
CHLD 7 25.347656 1631459705.4382
CHLD 8 24.792969 1631459705.4383
CHLD 9 23.445312 1631459705.4383
MEM 20.609375 1631459705.5391
CHLD 0 7.519531 1631459705.5472
CHLD 1 24.042969 1631459705.5473
CHLD 2 20.644531 1631459705.5473
CHLD 3 21.574219 1631459705.5473
CHLD 4 22.984375 1631459705.5474
CHLD 5 26.511719 1631459705.5474
CHLD 6 23.632812 1631459705.5475
CHLD 7 25.347656 1631459705.5475
CHLD 8 24.792969 1631459705.5475
CHLD 9 23.445312 1631459705.5476
MEM 20.609375 1631459705.6508
CHLD 0 7.519531 1631459705.6590
CHLD 1 24.042969 1631459705.6591
